identifier, formula, density, mass
WILNEM01,C110 H80 Fe2 N12 S4,0.49636316027068045,1809.846316,3.5
WINBED,C68 H48 Cd2 N4 O10,1.211267501656442,1305.96035,6.0
WIPLOY,C91 H51 Eu4 N1 O35,1.2392316983917648,2326.224209,9.0
WIQTUN,C66 H50 La2 N8 O20,1.0158794940855507,1552.958554,9.5
WIRCOS,C40 H38 Cd4 N6 O22,1.0067725287333054,1404.414486,6.5
WISTID,C16 H8 O9 Zn2,1.5772450889778689,474.990013,4.5
WITJOA,C48 H44 Mn3 N2 O23 S3,1.2058752659593102,1277.873177,6.0
WITKOB,C24 H15 Ag1 N3 O6,1.110634492370094,549.261614,3.0
WIVRIE,C33 H28 Cd2 O14,1.2099581861491135,873.396438,6.5
WIXLAT,C32 H20 N2 O11 Sc2,1.004889386262244,698.421177,6.0
WIZMAV04,C42 H26 O16 Zr3,0.7214095038502754,1060.3200259999999,8.0
WIZMAV05,C42 H26 O16 Zr3,0.7221413848269738,1060.3200259999999,8.0
WIZMAV06,C42 H26 O16 Zr3,0.7259696520576872,1060.3200259999999,8.0
WIZMAV07,C42 H26 O16 Zr3,0.7292294909953901,1060.3200259999999,8.0
WIZMAV08,C42 H26 O16 Zr3,0.7297434081892923,1060.3200259999999,8.0
WIZMAV09,C42 H26 O16 Zr3,0.7295720488173902,1060.3200259999999,8.0
WIZMAV10,C42 H26 O16 Zr3,0.7306827569803928,1060.3200259999999,8.0
WIZMAV11,C42 H26 O16 Zr3,0.7271623952617137,1060.3200259999999,8.0
WIZMAV13,C42 H26 O16 Zr3,0.7365345911333177,1060.3200259999999,8.0
WIZMAV14,C42 H26 O16 Zr3,0.725248782542998,1060.3200259999999,8.0
WIZMAV,C42 H26 O16 Zr3,0.7239552356735153,1060.3200259999999,8.0
WOCVUG01,C22 H24 Cu2 N2 O8,1.4919102375410138,571.52751,5.0
WODFON,C4 In1 O8,1.021218267558802,290.8562,8.0
WODKAE,C15 H12 Cd2 N4 O7,1.5559960260318992,585.107039,6.0
WODZEX,C36 H38 Fe4 N6 O22,1.1083925650218722,1130.0955259999998,6.0
WOFQEQ,C42 H28 Al3 O16,0.5611053442055526,869.6085235,6.0
WOFQIU,C42 H28 Ga3 O16,0.6311776112454195,997.832908,6.0
WOFQOA,C42 H28 In3 O16,0.6614266581135014,1133.117908,6.0
WOGNOY,C32 H34 O17 Th3,0.9666882168362312,1386.716659,8.333333333333334
WOGPAM,C32 H34 O17 U3,0.9715505620943901,1404.690289,8.333333333333334
WOHBOL,C22 H22 Cu2 N2 O8,1.3554396058625677,569.511628,5.0
WOJZOM,C18 H17 O8 S1 Sm1,1.6621447281046204,543.7483569999999,9.0
WOLHIR,C50 H69 Cd4 Cu6 N4 O30,1.3927434409374306,2037.025891,5.7
WOMCUY,C32 H18 Cd2 Cl2 N6 O8,1.5392399511935588,910.255876,6.0
WONVIH,C48 H26 O22 Ti4 Zr1,1.0197380532952507,1237.400896,6.4
WONYEG,C60 H40 Co2 N4 O8,1.1625633967287257,1062.85048,6.0
WORKUL,C72 H44 O30 Zn8,0.9796710161677171,1912.1448340000002,4.5
WORLAS,C81 H59 N3 O30 Zn8,1.0764741808962164,2077.3807180000003,4.5
WOYJEB,C38 H26 N4 O20 Zn4,0.8574794512725421,1120.149498,5.0
WOYJIF,C19 H13 Cu2 N2 O10,0.8544373153545742,556.406749,6.0
WOYWIS,C158 H160 Cl14 Mn11 N26 O33,1.27628355336458,4051.781207,5.454545454545454
WUFCEI,C44 H92 La4 N6 O30 P6,1.3490453397044977,1926.6899519879998,9.0
WUFHIQ,C13 H7 N1 O4 Zn1,1.3999222392353412,306.57953,5.0
WUHJIT,C30 H22 Mg3 O16,0.8244198472735584,711.402682,6.0
WULJUJ,C37 H13 Cu6 O24,0.8914731751771598,1222.7623330000001,5.0
WUPTUY01,C72 H38 O16 Zr3,0.6032611520580341,1432.737518,8.0
WUPVEK,C12 H10 Bi1 N1 O7,1.8944134102662489,489.191228,9.0
WUVMUY,C48 H24 Cd3 O16,1.1108030026049391,1193.938584,6.3478260869565215
WUYWIY,C106 H106 Cd4 N6 O32,1.0478224694218852,2425.6573639999997,6.5
WUYYIA,C88 H64 O26 Tb3,0.8989055321057691,2014.2139240000001,6.666666666666667
WUZGEF01,C88 H60 Cd3 O24,0.8178791297514033,1838.6493,6.333333333333333
WUZGEF,C88 H60 Cd3 O24,0.8182950985235653,1838.6493,6.666666666666667
XAFFAN,C40 H28 N2 O10 Zn2,0.38182085720947656,827.419404,5.0
XAFFER,C40 H28 N2 O10 Zn2,0.37626877681809096,827.419404,5.0
XAFFOB,C40 H28 Cu2 N2 O10,0.383771591447854,823.751404,5.0
XAFFUH,C40 H28 Cu2 N2 O10,0.3442168536407774,823.751404,5.0
XAHKAW,C13 H9 N13 O2 Zn2,1.511779018180149,510.05703800000003,5.0
XAHPED,C36 H30 Cu2 O12,0.39252617416985763,781.70973,5.0
XAHPIH,C32 H22 Cu2 O12,0.37588969184642906,725.603242,5.0
XAHPON,C48 H30 Cu2 O12,0.2957710386592286,925.83861,5.0
XAHPUT,C60 H46 Cu2 O12,0.18659533760540115,1086.094546,5.0
XAHQAA,C56 H38 Cu2 O12,0.17696242134298792,1029.988058,5.0
XAHROQ,C5 H1 Cu1 N4,1.2751246444247775,180.634453,4.0
XAJSEJ,C24 H25 In1 N2 O8,0.7959634845211061,584.282931,8.0
XAKGOJ,C18 H16 O17 Zn3,0.9906465614211399,700.450261,5.0
XALMII,C30 H26 Co3 N2 O12,0.7517172343697368,783.3345139999999,6.0
XALMOO,C48 H30 Co2 N4 O9,0.4531960759228079,924.641595,6.0
XALTIP,C72 H24 Cl8 Co8 N36 O12 Zn2,0.5512194567692498,2471.0467839999997,4.571428571428571
XALXUF01,C54 H36 Cu6 N12 O30,0.8360594368136446,1714.204422,5.0
XALXUF,C54 H36 Cu6 N12 O30,0.8415808252027104,1714.204422,5.0
XAMDUM01,C36 H24 Cu6 O30,0.9614591920241958,1317.835374,5.0
XAMDUM02,C36 H24 Cu6 O30,0.9634903581167886,1317.835374,5.0
XAMDUM03,C36 H24 Cu6 O30,0.9671498480843197,1317.835374,5.0
XAMDUM04,C36 H24 Cu6 O30,1.0021965800935377,1317.835374,5.0
XAMDUM05,C36 H24 Cu6 O30,0.9753846655573468,1317.835374,5.0
XAMDUM06,C36 H24 Cu6 O30,0.9621831685824949,1317.835374,5.0
XAMDUM07,C36 H24 Cu6 O30,0.9528928527654132,1317.835374,5.0
XAMDUM,C36 H24 Cu6 O30,0.9583194233517677,1317.835374,5.0
XAMGUQ,C88 H72 Co6 O38,1.037723301449303,2091.0934260000004,5.666666666666667
XANLEF,C180 H204 Cl6 Mn6 N12 O40 Zn10,0.3965216487101885,4371.755464,4.428571428571429
XANMUX,C8 H6 Br1 Cu1 N6,1.0572912926345885,329.62328399999996,6.0
XASNUD,C54 H26 O41 Zn9,0.9971243682690312,1919.182031,4.333333333333333
XASPEP,C21 H14 N1 O14 Zn3,1.2432151968024496,700.475087,4.666666666666667
XATZUQ,C64 H36 N8 O10 Zn3,0.9149896791577226,1273.16091,4.666666666666667
XAWDOR,C43 H29 N3 O13 Zn3,0.8776658749360995,991.844483,5.0
XAWVUN,C34 H24 Cu2 N2 O10,0.9754195211557145,747.6551999999999,6.0
XAXVEA,C24 H16 Co1 Fe2 N4 O12,0.9835073571818266,723.027682,6.0
XAYLER,C13 H10 Cu1 N2 O4,1.140888289652762,321.77605600000004,6.0
XECQIJ,C24 H16 O18 Sm2,1.5200816889181212,893.094106,9.0
XEDDIX,C60 H43 F18 Mn4 N1 O17,1.3422482042084076,1611.7058839340002,5.75
XEDFOF,C50 H32 N12 Ni2 O5,0.6874417701137222,998.255373,6.0
XEDPED,C20 H12 N10 O5 Zn2,1.059703570627464,603.134147,4.0
XEFXOY,C46 H28 N4 O8 Zn2,0.6661940366298321,895.4984400000001,5.0
XEGQOS,C13 H9 N1 O5 Zn1,1.095471633419258,324.59481700000003,6.0
XEGRAF,C24 H16 Cd1 N10,1.4471678105553478,556.8658459999999,6.0
XEJGOL,C138 H78 Eu1 O39 Ti4,1.0205389138579495,2703.5103129999998,6.6
XEKYOE,C11 H6 N2 O4 Zn1,1.0628632446284734,295.55681200000004,5.0
XEMROZ,C21 H13 Co1 N5 O4,1.3547491491761228,458.293102,6.0
XENLEL,C18 H6 Cu2 O12,0.6644633050882797,541.325826,6.0
XESCOO,C15 H18 Hg3 N6 O6,2.422468030067141,980.1166860000001,3.6666666666666665
XEWFAI,C54 H92 Eu2 N12 O28 Zn3,1.151146992747429,1857.442308,7.2
XEWYOQ,C35 H64 Co7 N7 O27,1.5075037028523504,1427.447338,6.0
XIBZUF,C33 H19 N3 O17 Y2,0.9754186079292548,907.326973,7.0
XICHEY,C21 H16 Cd1 N2 O6,1.3843169566882667,504.776432,6.0
XICJIF,C156 H96 N42 O36 Zn7,0.7004631640328829,3592.357882,5.25
XICNOO01,C12 H4 O16 S2 Zr3,0.9946507987065543,741.9527239999999,8.0
XICNOO,C12 H4 O16 S2 Zr3,0.9885595630216308,741.9527239999999,8.0
XICTEL,C56 H36 Cd3 N2 O12,1.3973866714791956,1266.135582,6.0
XICTIP,C54 H34 Cd3 N4 O12,1.4112264367835963,1268.1116260000001,6.0
XIDBUJ,C34 H26 N6 O8 Zn2,1.1240475498883473,777.367084,6.0
XIDCEV,C28 H24 Mg3 O16 P2,1.0333662559092833,751.344607996,6.0
XIDCIZ,C31 H27 Cu3 N1 O15 P2,1.237954350223956,906.1306489960001,5.666666666666667
XIGGIG,C58 H42 N2 O12 Zn2,1.3272835356494075,1089.722708,4.5
XIGHIH,C56 H36 N4 O10 Zn2,1.3191109658347497,1055.668178,4.5
XIKVIZ,C48 H38 Co1 Mo24 N4 O90 P2 Zn8,0.9045027738103778,5057.511257996,5.393939393939394
XILLIP,C45 H36 Cl4 N18 O16 Zn2,0.9889187537387935,1357.45191,4.5
XIMNOZ,C36 H30 N8 O9 Zn2,1.2983491026501017,849.433139,6.0
XINRAP,C4 H7 Co1 N3 O3,1.0944794491087306,204.05006500000002,6.0
XIQYUU,C134 H87 F12 Mn6 N2 O42 P3,0.7363861680089724,3047.64883095,5.833333333333333
XIRKAM,C112 H56 Cd6 N8 O32,0.9443131997917852,2700.1661599999998,6.666666666666667
XISXEE,C29 H26 Ni2 O13,0.725616235610443,699.896991,6.0
XIVTED,C36 H18 N6 O16 Zr3,0.7557483754050595,1064.232276,8.0
XIVVUW,C30 H25 Co3 N3 O15,1.2238806888241593,844.331491,5.333333333333333
XIZWIP,C27 H21 Cu1 N3 O6,1.1680797931144442,547.01928,5.0
XOFYOI,C40 H26 N4 O10 Zn2,1.088535735280305,853.416928,5.0
XOHQIX,C44 H18 Cu2 N2 O20,1.0464320495902766,1021.709004,6.0
XOKHIQ,C208 H200 Cd4 Fe4 N16 O26,0.786449194269525,4012.949898,6.0
XOKHOW,C194 H196 Fe4 N16 O24 Zn4,0.8268967763025464,3620.6329640000004,4.75
XOLGEM,C48 H12 Co9 Li3 N36 O54,1.2059195442049053,2508.038736,5.5
XOLSUO,C52 H32 Co6 N8 O26,0.9524150845633302,1538.4499099999998,6.0
XOMCIO,C18 H8 Cu3 O12,0.8928767228420023,606.887708,5.0
XOMCOT,C80 H56 Co2 N14 O8,1.403444656125854,1459.259366,5.5
XOMCOU,C18 H8 Cu3 O13,0.9119080633769412,622.887113,5.0
XOMCUA,C18 H8 Cu3 O12,0.9004176630541889,606.887708,5.0
XOMSUP,C28 H16 In1 O8,1.1813431084839703,595.241016,8.0
XOTSIK,C159 H123 Cd6 N5 O30,1.0906728497419462,3258.184068,5.833333333333333
XOXMED,C106 H86 N8 O29 Zn4,0.5597150746592591,2197.377735,4.75
XOXSOV,C32 H24 Cu2 N8 O10,0.9610433414973362,807.6739379999999,6.0
XOXTAI,C33 H24 Cu2 N8 O9,0.9711030326816785,803.685273,5.666666666666667
XOXTIQ,C32 H24 Cu2 N8 O10,1.0934045678938125,807.6739379999999,5.5
XOXTOW,C48 H29 Fe6 N6 O31,0.9652933763063123,1520.8375819999999,6.0
XOXTUC,C48 H30 Fe6 N6 O32,0.9614706195770392,1537.844928,6.0
XOXZUI,C20 H13 N9 O4 Zn2,2.0138884478410124,574.13598,5.0
XUBGUY,C28 H24 O16 Si1 Zr3,0.9135269194930212,918.239284,12.0
XUDYEC,C24 H28 Cd2 N10 O6,1.3658647738668694,777.371568,6.0
XUGGAK,C22 H14 N4 O9 Pb1 Zn1,1.6818431005258485,750.948911,5.0
XUGPEX,C39 H18 F1 Fe2 N12 Pt2,1.170707822039377,1175.4986371629998,5.0
XUGPIB,C48 H16 F3 Fe2 N12 Ni2,1.1408374051926329,1046.795021489,5.0
XUGROI,C34 H22 Cu2 O10,0.8365113736375404,717.625912,6.0
XUJNEY,C52 H18 B1 Cu1 F16 N4 O1,0.6281310197720317,1093.059085608,5.0
XUJNOI,C44 H16 B1 Cu1 F16 N4,0.8925220733682153,978.957878608,4.0
XUKMEY,C62 H50 Cu1 N4 O3,0.8959401826644842,962.633957,6.0
XUKMIC03,C62 H48 Cu1 N4 O2,0.8667137152810465,944.6186700000001,6.0
XULGIW,C48 H26 O16 Zr3,0.5459913825244382,1132.384466,8.0
XULSED,C36 H28 Cu2 N6 O9,1.4880354413490453,815.7358509999999,5.0
XUMNEA,C100 H73 Cd2 N7 O9,1.282586403700162,1741.523259,6.0
XUVHEB02,C55 H39 N3 O11 Zn3,1.1327266459593088,1114.0539629999998,4.666666666666667
XUXPEO,C12 H14 Al2 O10,1.7319081322586924,372.197181,6.0
YABHER,C32 H26 Cu2 O10,0.7298419184589033,697.6361959999999,6.0
YADBOY,C32 H20 N8 O8 Zn2,1.0161300937289146,775.3113639999999,4.0
YAJQIN,C28 H25 Cu3 O16 P2,1.1888877070700017,870.075248996,5.333333333333333
YAJXIT,C24 H12 Cu1 N4 O10 U1,1.6666618147528163,817.9488240000001,6.5
YAKBOE,C48 H28 In2 N4 O10,0.873390112323071,1050.39473,6.0
YAKCUM,C50 H104 Ca5 Cu10 N10 O87,1.1762088503189911,3073.228129,5.933333333333334
YAMPEL,C103 H70 Li5 N2 O34 Zn4,0.9490476117763343,2175.875266,4.0
YAPRUE01,C96 H154 Cs4 O80,1.1505617326799495,3119.8281618399997,7.0
YAPRUE,C97 H164 Cs4 O81,1.164948613396707,3157.91771684,7.0
YASLOW,C42 H30 N4 O31 Zn4,0.8408764849192629,1348.2176769999999,4.0
YATVUN,C42 H27 Co2 F6 N10 O5 Si1,0.6662029810746228,1011.671848978,6.0
YATWAU,C66 H51 F6 N10 Ni2 O5 Si1,0.8804714831722464,1323.6406049779998,6.0
YAVWUQ,C55 H30 Cu6 N9 O30,0.781330482413445,1678.147407,5.0
YAVZUT,C30 H30 O12 Zn2,0.8999248363736104,713.31329,5.0
YAWBAC,C32 H34 O12 Zn2,0.9371436358192965,741.366534,5.0
YAWWEC,C62 H46 Cl2 N4 Ni1 O8,0.8566274513553944,1104.6524180000001,6.0
YAWWOM,C62 H46 Cl2 N4 Ni1 O8,0.8672185700035585,1104.6524180000001,6.0
YAWXED,C62 H42 Cd4 N6 O19,1.346636491406715,1624.684315,6.0
YAXFAI,C32 H26 Cd3 N6 O18,1.1974768290303803,1119.821654,6.0
YAYSOJ,C132 H92 N12 O42 Zn8,0.8103805518791469,3041.243698,4.5
YECBAN,C42 H24 O15 S6 Zn3,1.1970693965969297,1157.161539,5.0
YEHQEK,C100 H64 N16 O16 Zn4,1.1069573137397335,2007.199952,4.5
YEKQOW,C144 H79 O139 Zn26,1.2804113279809097,5732.971194,4.615384615384615
YEKROZ,C54 H32 Ba1 Cd2 N2 O12,1.1873961245278184,1262.9953380000002,6.0
YEKWEU,C20 H9 F10 N3 O9 Zn2,1.1741818418243668,756.04505463,4.5
YEKXIX,C68 H32 O30 Zn8,0.8040642644356396,1852.006582,4.5
YERFUZ,C58 H42 O21 Pb4,1.4284773851171666,1903.743947,7.25
YESXAY,C6 H4 N6 O4 Zn1,1.102982481532689,289.51404199999996,4.0
YESXEC,C6 H4 N6 O4 Zn1,1.1308933310736105,289.51404199999996,4.0
YESXIG,C6 H4 N6 O4 Zn1,1.1544506392291218,289.51404199999996,4.0
YESYIH,C6 H4 N6 O4 Zn1,1.1064590265803604,289.51404199999996,4.0
YESYUT,C6 H4 N6 O4 Zn1,1.1106424981165515,289.51404199999996,4.0
YESZAA,C6 H4 N6 O4 Zn1,1.1696333263190009,289.51404199999996,4.0
YESZEE,C6 H4 N6 O4 Zn1,1.1820051710523625,289.51404199999996,4.0
YESZII,C6 H4 N6 O4 Zn1,1.1431406658330896,289.51404199999996,4.0
YETGIQ,C6 H4 N6 O4 Zn1,1.1259806823036973,289.51404199999996,4.0
YEVTOL,C145 H112 N1 O69 Zn14,0.6153234156694452,3887.7323399999996,3.909090909090909
YEVTUR,C144 H112 Cl3 Co14 O71,0.6377008559396741,3909.817123,4.5
YEYCUC,C72 H50 O16 Zr3,0.5510946891556707,1444.8328099999999,8.0
YEZWOS,C88 H64 Cd4 I4 N8 O16,1.397628195884836,2446.771328,6.0
YICPEI,C44 H24 In1 N2 O8,0.566473632618439,823.4897900000001,8.0
YIKLUZ,C3 H9 O7 P1 Zn1,2.06819939297131,253.45328599799998,4.0
YIMCEF,C14 H6 Cu1 N2 O4,0.9384333239322157,329.755032,5.0
YIMCIJ,C15 H6 Cu1 N2 O5,1.0783403126005857,357.765177,5.0
YIMQAP,C14 H6 Cu1 N2 O4,0.9748764395300521,329.755032,6.0
YINCEF,C52 H44 Mn3 N2 O20,1.4240412679153898,1181.723522,5.333333333333333
YINCOP,C48 H40 Mn3 N2 O20,1.4123150043964434,1129.648798,6.0
YINCUV,C86 H56 Mn5 O36,1.4812898762598636,1940.037136,6.0
YINSIZ01,C34 H20 N6 Ni2 O8,1.1188514465886494,757.946238,6.0
YINSUL01,C34 H20 N6 Ni2 O8,1.1116032290471667,757.946238,6.0
YINSUL,C34 H20 N6 Ni2 O8,1.1116032290471667,757.946238,6.0
YIVHET,C30 H22 Eu1 N1 O7,1.2199360337432046,660.46344,8.0
YIWBEN,C55 H43 Cd2 N5 O9,1.1565405338929882,1142.788323,7.0
YIXFOC,C48 H24 Cl2 Eu4 O24,1.7425403090988743,1663.4536239999998,8.0
YIXFUI,C48 H24 Cl2 O24 Tb4,1.7817630331904224,1691.299024,8.0
YIZBUH,C41 H19 Fe3 O14,1.0417644496816731,903.1178889999999,6.0
YIZYEO,C18 H10 Co2 N5 O8,1.0344768580375239,542.167873,5.0
YOBYAR,C53 H45 N3 Ni2 O21 Zn2,0.8105316896287024,1308.080979,5.75
YOCDUR,C53 H45 N3 O21 Zn4,0.8185899237695471,1321.454179,5.25
YODJEI,C24 N66 Zn7,0.7820178088183607,1670.360158,5.333333333333333
YODKAG,C38 H30 In2 N4 O18,0.8142577981764328,1060.298452,8.0
YODWOF,C156 H88 O62 Zn14,0.3790782347657676,3869.657358,4.428571428571429
YOGHAF,C68 H40 Cu2 N8 O17 Zn4,1.0431488401575544,1629.703469,3.3333333333333335
YOKZEG,C108 H60 N20 O17 Zn6,1.0850876368935758,2302.040325,4.0
YOLKOB01,C39 H24 F6 N2 O4 S2 Zn1,1.1275885319785037,828.1204889779999,4.0
YOLKOB03,C39 H24 F6 N2 O4 S2 Zn1,1.0881956927946974,828.1204889779999,4.0
YOLKOB04,C39 H24 F6 N2 O4 S2 Zn1,1.1170953378762805,828.1204889779999,4.0
YOLKOB05,C39 H24 F6 N2 O4 S2 Zn1,1.0716341017559226,828.1204889779999,4.0
YOLKOB06,C39 H24 F6 N2 O4 S2 Zn1,1.0947643140942747,828.1204889779999,4.0
YOLKOB09,C39 H24 F6 N2 O4 S2 Zn1,1.0958884783771412,828.1204889779999,4.0
YOLKOB11,C39 H24 F6 N2 O4 S2 Zn1,1.1767182142093549,828.1204889779999,4.0
YOLKOB12,C39 H24 F6 N2 O4 S2 Zn1,1.1547631522008779,828.1204889779999,4.0
YOLKOB14,C39 H24 F6 N2 O4 S2 Zn1,1.1240750072839223,828.1204889779999,4.0
YOLKOB15,C39 H24 F6 N2 O4 S2 Zn1,1.0568729499708742,828.1204889779999,1.0
YOLKOB16,C39 H24 F6 N2 O4 S2 Zn1,1.0572938237275984,828.1204889779999,4.0
YOLKOB17,C39 H24 F6 N2 O4 S2 Zn1,1.0618043736020146,828.1204889779999,4.0
YOLKOB,C39 H24 F6 N2 O4 S2 Zn1,1.0590872738153438,828.1204889779999,4.0
YOLKUH01,C39 H24 F6 N2 O4 S2 Zn1,1.0748019953380163,828.1204889779999,4.0
YOLKUH02,C39 H24 F6 N2 O4 S2 Zn1,1.0610546387921618,828.1204889779999,4.0
YOLKUH03,C39 H24 F6 N2 O4 S2 Zn1,1.0499057295173526,828.1204889779999,4.0
YOLKUH,C39 H24 F6 N2 O4 S2 Zn1,1.0734739073672606,828.1204889779999,4.0
YOPSUS,C32 H24 Cu1 N6 O3,1.0106239779208175,604.118697,5.0
YORGOD,C72 H48 N4 O10 Zn2,1.046874648400806,1259.93531,6.0
YOVCAP,C72 H32 O25 Zn3,0.8445821126402288,1493.152517,5.0
YOVNOO,C41 H28 N6 Ni1 O4,1.0740442984506593,727.393926,6.0
YOZNAE01,C18 H6 Cu3 O12,0.8885768553622349,604.8718259999999,5.0
YOZQEK,C70 H35 O34 S5 Zn6,0.623568104638757,1972.613505,4.666666666666667
YUBGIN,C16 H10 O13 U2,2.0776842940270766,886.301335,7.0
YUBHAG,C8 H6 O8 U1,1.7160275558453426,468.15771599999994,7.0
YUJCOX,C20 H14 O22 Zn5,1.7494827738066012,933.2128839999999,5.6
YUJGES,C24 H32 O30 S2 Zr3,3.410439810368257,1138.295622,8.0
YUMKAV,C101 H85 N15 O36 Zn7,1.4313069369175775,2542.49885,5.142857142857143
YUPSIM,C24 H17 N5 O18 Pr2,1.6580009460699554,945.2308819999998,9.0
YURJUR,C56 H24 Ce5 O24 S4,0.5842937192756033,1909.6169439999999,10.0
YURKIG,C60 H60 N6 O24 Pr2 S3,1.3738482181114833,1627.156518,8.5
YUSGID,C28 H24 N2 O10 S1 Zn2,1.5223572199132596,711.32356,4.5
YUVMIO,C128 H92 Cl1 Cu20 O88,0.9184544459432558,4344.425832,5.7
YUWGUV,C66 H46 N2 Na2 O22 Zn2,1.0767364330725704,1395.81398056,5.0
YUXLEJ,C117 H81 Ag9 Al3 N18 O18,2.920581092174998,3078.7681605000002,3.0
YUYGOQ,C87 H64 Cd5 N5 O27,1.4244745224658057,2173.530054,6.0
YUYLEL,C86 H62 Cd5 N5 O27,1.4020914538442997,2159.503432,6.0
YUZBOM,C5 H6 N8 Zn1,1.480854116233047,243.53497,4.0
YUZPEQ,C96 H58 N20 O30 Zn6,0.47424979624677677,2363.887828,5.0
YUZPOA,C72 H40 N18 O30 Zn6,0.6092844046043876,2029.473724,5.0
YUZXOJ,C58 H32 Ca4 O16,0.9765038829415655,1145.1795120000002,5.5
ZACRUU,C16 H14 In2 O16,1.3972269987628967,691.909494,6.0
ZAFWUB,C24 H20 O32 Tb6,1.8118276931408421,1773.9496400000003,8.0
ZAGZAM,C54 H34 Co2 Gd3 N22 O29,1.157937070153341,2044.5965529999999,5.0
ZAGZEQ,C54 H41 Co4 Ho3 N27 O37,1.325094663259978,2390.5882730000003,5.0
ZAHBAP,C54 H34 Co2 Eu3 N22 O29,1.148464919222085,2028.738553,5.125
ZAHBET,C53 H39 Co2 N22 O29 Tb3,1.2017088991848321,2042.6515679999998,5.125
ZAHLIG,C58 H42 Cu3 N4 O16 S2,0.7511272589643618,1305.741334,6.0
ZAJMEG,C158 H110 N4 O38 Th6,1.1110654921459386,4064.800832,9.0
ZAQWEW,C64 H52 Cd5 K2 O44,1.5547961935228056,2165.340712,7.428571428571429
ZARLEL,C72 H44 N2 O14 Zn3,0.5535384320509017,1357.26776,4.666666666666667
ZARMAI,C24 H22 N4 O13 Zn3,0.9988620412456175,770.591539,4.666666666666667
ZAVBUX,C36 H36 N24 Zn6,1.1873029083807296,1197.113388,4.0
ZEBMAW,C28 H19 Ce1 O9 Si1,1.0561623103928244,667.647744,9.0
ZECBOB,C78 H82 Eu4 N12 O38,1.425179083632055,2403.402708,8.0
ZECKID,C12 H14 Cu2 N4 O5,0.65461035056765,421.35589100000004,5.0
ZECKOJ,C12 H14 Cu2 N4 O5,0.7015404670883835,421.35589100000004,5.0
ZECWUC,C40 H28 N8 O10 Zn2,1.4060038666380166,911.4596220000001,6.0
ZECXAJ,C40 H28 Cd2 N8 O10,1.5210570767679699,1005.5276220000001,6.0
ZEDZAL,C27 H17 O7 Pr1,1.0640723752591499,594.328472,9.0
ZEFKAA,C12 H12 N8 Zn2,1.2252569593854796,399.037796,4.0
ZEGRUB,C16 H8 Fe2 O10,1.1359514556772257,471.91941799999995,6.0
ZEHCOI,C17 H8 F6 O4 Zn1,1.518371320852229,455.61414697799995,4.0
ZEHTEP,C41 H29 N1 O16 Yb3,0.7607547785925869,1310.829812,8.0
ZEHTIT,C26 H18 Cu4 I2 N4 S4 W1,1.8369930837172717,1206.54113,5.6
ZEHWIW,C23 H16 O16 Zn3,0.8352030449604474,744.504556,4.666666666666667
ZEJFAY,C44 H32 N2 O22 Zn4,0.8606943897889165,1202.2469879999999,5.0
ZEPGOT,C56 H34 Cu2 N6 O14,1.0450970306247498,1141.995322,6.0
ZEQYON,C6 H4 N6 O4 Zn1,1.1090664282609204,289.51404199999996,4.0
ZEWPOJ,C132 H66 Cs4 O32 U4,1.1995620975271821,3647.66019384,6.25
ZEXXEI01,C25 H24 B2 Fe1 N8 O4,1.0957008019486854,577.9773279999999,6.0
ZEXXEI,C25 H24 B2 Fe1 N8 O4,1.0934927924464415,577.9773279999999,6.0
ZEYRIH,C96 H80 Cd4 O34,1.1187034477840643,2227.30209,5.5
ZEZFIV,C27 H20 N6 Na2 O16 Zn1,0.612753202273231,795.83903656,5.333333333333333
ZIFZUM,C42 H22 N2 O18 Tb2,1.541643411132668,1160.479178,9.0
ZIGFEC,C18 H6 Cr3 O12,0.7990551610395157,570.222126,5.0
ZIJXOI,C120 H74 Eu2 N24 O16 Ru2,0.5389317892995384,2614.095786,7.5
ZIKGEI,C38 H20 N10 O26 S2 Zn3,1.1570377373502032,1292.8881,4.0
ZIKXAV,C46 H36 Cd4 N2 O22,1.6501178541751254,1418.436232,4.8
ZILFOR,C54 H34 Cu4 N2 O18,0.6583444113179597,1253.03665,5.0
ZINDAD,C54 H42 N12 O32 Zn6,0.855812635596064,1763.254878,5.0
ZIQDIP,C43 H29 Co1 N7 O4,1.2732960043569688,766.669844,6.0
ZITFAM,C54 H38 Co1 Fe2 N2 O16,0.45221451431412485,1141.508798,6.0
ZIWNIF01,C80 H64 Cu6 F24 N4 O24,1.4680602011162904,2302.617631912,5.0
ZIWNIF,C80 H64 Cu6 F24 N4 O24,1.4680602011162904,2302.617631912,5.0
ZIWQII,C34 H18 Cu4 N16,1.7400656466401383,904.799346,3.0
ZOCWUM,C16 H19 O18 S2 Zr3,1.1280984500685172,837.113609,8.0
ZOCXAT,C16 H17 O18 S2 Zr3,1.1350665386595085,835.097727,8.0
ZOFZIF,C27 H28 Mn2 N6 O11,1.0084596189661785,722.4220889999999,6.0
ZOHCOR,C64 H32 In2 O10,1.1433642019279582,1190.571522,6.0
ZOHJOY,C84 H57 Mn6 N6 O41 P6,0.7428292888181965,2321.8414559880002,5.666666666666667
ZOHJUE,C88 H66 Mn6 N6 O42 P6,0.7651085730832838,2394.955289988,6.0
ZOPTOQ,C16 H16 Cu1 N10 O4,1.1400043513688933,475.909546,4.0
ZOTTIN,C28 H18 Cd1 N8 O4,1.077761290870624,642.908902,8.0
