,Name,N2 Henrys,N2 Henrys err,methane Henrys,methane Henrys err,helium Henrys,helium Henrys err,N2 adsorb,N2 adsorb err,methane adsorb,methane adsorb err,helium adsorb,helium adsorb err
2094,taxliq_P1_H,7.72293e-06,2.89053e-08,3.77918e-05,3.3395e-07,3.2642e-07,5.1753e-10,-12.8109048903,,-17.4971937524,0.0402648177,-1.9002586897,0.0067476083
2095,terpak_P1,1.96638e-06,7.23983e-09,6.64758e-06,5.48188e-08,1.76971e-07,6.6884e-10,-9.5171591352,,-13.0505081346,0.0199507413,-1.493168534,0.0068254474
2096,tecxae_P1,6.25845e-06,3.71094e-08,4.04205e-05,4.75597e-07,1.95924e-07,3.63147e-10,-13.5468031197,,-18.7100722198,0.0516337902,-2.1432323703,0.0058045609
2097,tirriw_P1,9.41826e-06,9.76121e-08,6.31513e-05,6.13963e-07,2.09768e-07,5.59487e-10,-15.1191656357,,-20.4366795038,0.0328543937,-2.3991184748,0.0119857024
2098,tiljeg_P1_charged,3.90991e-06,1.19084e-08,1.2483e-05,1.63089e-07,4.27083e-07,1.08722e-09,-8.8736559915,,-12.4391957182,0.0708873796,-1.3401588974,0.005529188
2099,teqteq_P1,5.42711e-06,3.79031e-08,3.20345e-05,2.76467e-07,1.59153e-07,3.71327e-10,-13.2488275352,,-18.0541723222,0.0428604648,-2.1676827408,0.0074432077
2100,tedhan_P1_H,2.40238e-06,1.72632e-08,9.72247e-06,1.58595e-07,2.90003e-07,3.2603e-10,-10.4997102106,,-16.0463641672,0.0505835359,-1.170036853,0.0067180085
2101,tebdem_P1,2.78204e-06,5.60965e-08,1.70341e-05,4.26583e-07,8.8849e-08,7.47189e-10,-16.201635743,,-21.2402792142,0.0344848315,-2.6284436465,0.0104414559
2102,taqtue_P1_charged,4.1394e-06,2.1164e-08,1.37241e-05,7.34004e-08,4.51253e-07,6.99262e-10,-9.2492100422,,-12.9828240449,0.0205057228,-1.2677439493,0.0093820919
2103,tazlud_P1_H,1.42261e-06,8.95052e-09,4.63573e-06,4.07973e-08,1.58825e-07,4.01436e-10,-8.7156193987,,-12.0030690132,0.0232021192,-1.3202770925,0.0039171949
2104,taxliq01_P1_charged,7.4021e-06,4.8993e-08,3.52988e-05,1.80531e-07,3.18235e-07,5.78553e-10,-12.9450825369,,-17.5240973026,0.0480641887,-1.9190626036,0.0046575091
2105,tapxit_P1,3.24954e-06,1.11433e-08,2.35542e-05,2.30613e-07,6.01721e-08,3.39041e-10,-14.5443864174,,-19.620506524,0.0132597188,-2.3376714008,0.0072180756
2106,tadwig_P1_H,4.96089e-06,5.9688e-08,2.79254e-05,2.21278e-07,2.83306e-07,4.29666e-10,-12.6257121019,,-18.348806459,0.0285027057,-1.4071793547,0.006785248
2107,supcak_P1,3.80074e-06,1.24064e-08,1.23332e-05,5.63028e-08,3.89113e-07,9.50834e-10,-9.2133323323,,-12.4670984249,0.0162555144,-1.462960481,0.0049022835
2108,titbuv_P1_charged,5.80894e-06,3.95015e-08,3.06151e-05,2.36743e-07,2.20834e-07,5.61477e-10,-13.0847844642,,-17.6895170299,0.0175615384,-2.0684581416,0.0036579678
2109,tefnol_P1,6.74668e-06,3.16493e-08,4.02511e-05,4.5345e-07,1.97632e-07,1.35741e-09,-13.1065111124,,-17.7714457147,0.0113901748,-2.1084016155,0.0044831428
2110,supceo_P1,6.77011e-06,2.85891e-08,3.07964e-05,5.27383e-07,4.29088e-07,6.37156e-10,-11.3539326865,,-16.4102453882,0.0716018043,-1.6475390627,0.0054877832
2111,tatdif_P1,7.64951e-06,7.12593e-08,6.19659e-05,1.64048e-06,1.35158e-07,4.47319e-10,-16.9032216285,,-23.4450226429,0.1034248011,-2.5114663164,0.0048113436
2112,tazlox_P1_H,1.42475e-06,6.74765e-09,4.64864e-06,2.94191e-08,1.60084e-07,4.09604e-10,-8.7155918787,,-12.0192300081,0.0131626995,-1.3256906247,0.0074043693
2113,taqtue01_P1_charged_H,4.06482e-06,2.32011e-08,1.33113e-05,1.14859e-07,4.65027e-07,8.46941e-10,-9.132809052,,-12.9091627771,0.0286916323,-1.226819493,0.005302215
2114,tawyuo_P1_charged_H,2.65192e-06,2.53713e-08,1.48635e-05,2.6917e-07,8.80361e-08,2.87259e-10,-12.3776801259,,-16.8702877574,0.022853641,-2.0228116615,0.0038387123
2115,tedgug_P1_H,2.23149e-06,1.65075e-08,6.73102e-06,8.38873e-08,3.21361e-07,6.95677e-10,-8.0547550153,,-11.6867754919,0.0466283325,-1.1245903901,0.0075907814
2116,suqsij_P1,4.39994e-06,3.99212e-08,3.75537e-05,3.68253e-07,5.78085e-08,3.63664e-10,-15.9922607159,,-21.5633758317,0.0124935276,-2.5991778207,0.0058549884
2117,teqtam_P1,4.83995e-06,3.07176e-08,2.8093e-05,1.31109e-07,1.4568e-07,2.8691e-10,-13.1849324835,,-17.9610595629,0.0260776718,-2.1606013834,0.0056073906
2118,tapxoz_P1,2.81305e-06,2.2803e-08,2.07018e-05,3.98052e-07,5.33917e-08,2.2845e-10,-14.8469259074,,-19.9950156146,0.0175101729,-2.3820498678,0.0082699134
2119,tepgus_P1,1.14544e-05,1.32331e-07,0.000120505,1.10049e-06,1.23851e-07,8.37751e-10,-17.9562867797,,-24.2426805195,0.0199480805,-2.8379466425,0.0098451794
2120,tabnuj_P1_H,4.22432e-06,1.67238e-08,2.07547e-05,2.29222e-07,1.93236e-07,3.29999e-10,-12.2257792412,,-16.8676738803,0.0149855316,-1.9286149044,0.0087153355
2121,supcis_P1_charged,3.18834e-06,1.93263e-08,1.4948e-05,2.81097e-07,2.25097e-07,1.08787e-09,-11.8415868757,,-16.7673908823,0.0795670317,-1.7072844947,0.0110211097
2122,tifhex_P1_charged_H,2.8785e-06,1.61067e-08,1.06573e-05,7.12068e-08,2.56356e-07,6.82634e-10,-9.5678928507,,-13.365946767,0.0415045443,-1.4875170987,0.004343137
2123,taqtoy_P1_charged,4.14623e-06,3.11359e-08,1.29854e-05,1.43055e-07,5.06389e-07,9.80259e-10,-8.82268517,,-12.5058923202,0.0438485613,-1.1905487006,0.0042791289
2124,sukyon_P1_H,5.22343e-06,2.05511e-08,1.59755e-05,4.8831e-08,6.11874e-07,1.17534e-09,-8.7273449116,,-12.1045452999,0.0289542618,-1.3276556763,0.0047691933
2125,suqsop_P1,4.31753e-06,4.5113e-08,3.58783e-05,6.42346e-07,6.01449e-08,1.73511e-10,-15.7767548863,,-21.2618488078,0.0227185759,-2.5704343664,0.0064608831
2126,tepnio_P1,4.60912e-06,2.82947e-08,1.89473e-05,2.36382e-07,2.83283e-07,7.01513e-10,-10.8954629665,,-14.6746802846,0.0208013978,-1.7693817858,0.0058225172
2127,teymes_P1_charged,2.97865e-06,1.99104e-08,1.13061e-05,1.64684e-07,2.8395e-07,1.0477e-09,-10.3216503239,,-14.9541212088,0.0666993977,-1.3020424137,0.0075469577
2128,tivxom_P1_charged,3.22853e-07,3.36204e-09,1.24492e-06,8.83e-09,3.66094e-08,1.40717e-10,-10.0819322569,,-13.6838352308,0.0194891661,-1.5835225726,0.0133882295
2129,tikxan_P1_charged,6.44693e-06,9.71634e-09,2.52059e-05,6.97774e-08,3.67936e-07,1.63371e-09,-10.3211422305,,-13.8323798445,0.0079231546,-1.7206065815,0.0103563143
2130,tabpeu_P1,6.81136e-06,5.72665e-08,4.35732e-05,6.25328e-07,2.30625e-07,5.83509e-10,-13.4844545293,,-19.0668871445,0.0516978607,-1.9603105134,0.0077191231
2131,tazlir_P1_H,1.44818e-06,4.84438e-09,4.7976e-06,2.1217e-08,1.58331e-07,4.33842e-10,-8.8776584298,,-12.2526416851,0.0180889638,-1.3557519837,0.0095836222
2132,supgiw_P1_charged,7.68329e-06,5.79146e-08,4.65969e-05,2.49942e-07,1.87102e-07,9.8416e-10,-14.0477335621,,-18.8928809091,0.0175504104,-2.2562531001,0.0046356652
2133,teymoc_P1_charged,1.718e-06,1.30437e-08,4.16462e-06,2.07368e-08,3.45922e-07,8.1248e-10,-6.7069585331,,-9.5613283022,0.0343362814,-0.9836263826,0.0042617147
2134,tefnur_P1,7.69007e-06,3.07467e-08,4.95036e-05,4.22555e-07,1.90318e-07,8.58503e-10,-13.7067168454,,-18.5695818252,0.0167094034,-2.2009219918,0.0132625422
2135,tedmex_P1,6.35903e-06,4.34022e-08,4.76917e-05,7.8402e-07,1.20214e-07,4.5612e-10,-15.6745765286,,-21.1371694572,0.0232849432,-2.4871281497,0.0050379299
2136,tayret_P1,9.92629e-06,7.90223e-08,6.90689e-05,1.43746e-06,2.00508e-07,2.82177e-10,-16.4434152692,,-22.244946793,0.064977927,-2.478153228,0.0056660174
2137,suzgom_P1,8.72867e-06,7.92445e-08,8.15375e-05,1.0682e-06,1.14726e-07,4.81715e-10,-17.029775413,,-23.0641689114,0.0298638513,-2.6662679972,0.00771422
2138,tafvaa_P1,1.63863e-06,9.32622e-09,5.63921e-06,6.69211e-08,1.60629e-07,4.5643e-10,-9.2421722118,,-12.8285963554,0.0206857692,-1.4346409988,0.0054883369
2139,tazsap02_P1_H,2.17579e-06,2.07848e-08,1.85835e-05,2.78783e-07,4.46466e-08,1.6485e-10,-15.7242730714,,-21.4891944959,0.0229907221,-2.4495827654,0.0071082711
2140,supcue_P1,6.63435e-06,4.18577e-08,2.70384e-05,2.56642e-07,4.68321e-07,1.39449e-09,-10.544064374,,-14.9805500987,0.0754212591,-1.5718809132,0.0076228055
2141,tekyoa_P1_H,5.50653e-06,6.32908e-08,3.36477e-05,4.54347e-07,2.18692e-07,6.30898e-10,-14.1397908842,,-20.0769534397,0.0801605778,-1.9050482316,0.004561803
2142,suqhuj_P1_charged_H,4.82195e-06,3.95987e-08,2.2792e-05,2.94026e-07,2.19145e-07,3.40056e-10,-12.6296482787,,-16.7750916418,0.0267187778,-2.1042279165,0.0061940319
2143,risbig_P1,1.34117e-05,1.41177e-07,0.00010619,1.02207e-06,1.96101e-07,1.00653e-09,-16.3237674626,,-21.8774386743,0.0336265116,-2.6453070524,0.0065747113
2144,sadleq_P1_H,4.23319e-06,3.71565e-08,2.4197e-05,8.96499e-08,1.27249e-07,5.85273e-10,-13.3051792486,,-17.9367848998,0.0236572734,-2.1267618926,0.0089668297
2145,rugzaw_P1,4.78169e-06,3.99303e-08,2.38041e-05,2.93649e-07,2.48305e-07,9.55696e-10,-12.8035702128,,-17.717913355,0.0406199029,-1.8446196104,0.0091993243
2146,sahxad_P1,3.79629e-06,2.05601e-08,1.47626e-05,1.25225e-07,2.76101e-07,6.88435e-10,-10.6665135557,,-14.3426442131,0.0139718926,-1.7304918995,0.0030373691
2147,rubtak02_P1_H,4.08935e-06,3.85528e-08,2.03689e-05,1.63783e-07,1.84618e-07,3.91807e-10,-12.6237149658,,-17.0646751294,0.0176905169,-1.9311528946,0.0086442714
2148,rorbae01_P1_H,5.15619e-06,2.23227e-08,2.59133e-05,3.06181e-07,2.4862e-07,3.75214e-10,-12.8296352009,,-17.405912085,0.0501637406,-1.9124860074,0.0055160853
2149,sahyoq02_P1,2.27358e-06,9.73478e-09,4.69514e-06,2.17484e-08,5.72833e-07,6.43766e-10,-5.6643385978,,-7.8673665948,0.0179287137,-0.8586928691,0.004173549
2150,rubtak_P1_H,4.26515e-06,1.44013e-08,2.16352e-05,1.92799e-07,1.82011e-07,5.52929e-10,-12.8415331025,,-17.3342419854,0.0257001312,-1.966566511,0.0062213394
2151,roszil_P1_charged_H,3.50409e-06,2.86064e-08,2.50615e-05,1.66369e-07,8.01461e-08,2.27818e-10,-13.9727381594,,-19.1009310762,0.0253125853,-2.2896876816,0.0073697135
2152,ruwyit_P1,7.57034e-06,6.95103e-08,5.25947e-05,5.93157e-07,2.3403e-07,3.199e-10,-14.6181582421,,-20.4584543603,0.0415077907,-2.2385775405,0.0022283016
2153,rovpie_P1_H,2.7877e-06,3.11387e-08,1.33387e-05,1.60454e-07,2.16987e-07,1.23458e-09,-10.9675627918,,-16.6537817325,0.0456626085,-1.4416040974,0.0116269825
2154,ruvber_P1,9.38404e-06,4.87377e-08,5.99018e-05,3.00441e-07,2.0552e-07,7.44027e-10,-13.9847550229,,-18.738040079,0.0079617474,-2.3300367695,0.0055601886
2155,rolkub_P1_H,3.91168e-06,3.73194e-08,1.70011e-05,1.53829e-07,2.44432e-07,3.94698e-10,-11.4142051815,,-16.0327160133,0.0774666733,-1.6693410188,0.0035130166
2156,rixbik_P1,8.02188e-06,3.16023e-08,6.52955e-05,1.02141e-06,1.40994e-07,4.66688e-10,-15.5058704718,,-21.4814262015,0.0182828296,-2.3871084536,0.0052741144
2157,ruxbet_P1,7.93728e-06,2.23177e-08,5.2192e-05,7.74732e-07,2.50615e-07,6.51178e-10,-14.0654354654,,-19.5589083034,0.0381583044,-2.1333277207,0.004969235
2158,rokruh_P1_charged,6.52756e-06,3.6538e-08,3.69296e-05,4.57768e-07,2.07735e-07,5.41367e-10,-13.9169853115,,-18.4649085823,0.0255966561,-2.3283175973,0.0052365482
2159,sagzuw_P1_charged,3.70408e-07,5.0148e-09,9.99829e-07,8.88501e-09,9.24134e-08,2.77335e-10,-10.0925911529,,-13.4082481981,0.0409124459,-1.6442154367,0.0078948854
2160,rovpok_P1_H,3.22426e-06,1.7761e-08,1.70129e-05,1.80943e-07,1.33853e-07,3.84867e-10,-13.3256583409,,-17.7701737434,0.0372422247,-2.1313594893,0.0050136992
2161,rolzez_P1_charged_H,7.42052e-06,3.10427e-07,0.00011306,9.21381e-06,1.37641e-07,4.81604e-10,-20.5277598018,,-30.4230241249,0.2484950426,-2.3886241343,0.0042026932
2162,roghaz_P1,1.18417e-05,4.51522e-08,0.000105097,2.367e-06,1.64486e-07,7.94239e-10,-17.5542617961,,-23.4811625166,0.0334788855,-2.8001406835,0.0102484449
2163,sagyei_P1_H,5.44604e-06,7.01602e-08,2.90504e-05,3.48706e-07,4.49889e-07,1.16819e-09,-12.0849739302,,-18.3148191482,0.0967226674,-1.103850465,0.0074705319
2164,riqcom_P1,4.73948e-06,2.76252e-08,1.56621e-05,1.05571e-07,4.97603e-07,1.07404e-09,-9.2794554705,,-12.9815075409,0.0218126312,-1.3345467706,0.004645506
2165,rolkip_P1_charged_H,3.6404e-06,3.24251e-08,1.6629e-05,1.413e-07,2.28223e-07,3.8111e-10,-11.048957415,,-15.8192670838,0.0462333549,-1.6796472015,0.0035722146
2166,ruwyoz_P1,8.21083e-06,2.77172e-08,5.7519e-05,5.16077e-07,2.35392e-07,9.4931e-10,-14.8723270575,,-20.6507361163,0.0589421813,-2.2684808599,0.0070061876
2167,sadloa_P1,4.01437e-06,2.02164e-08,1.89354e-05,2.11927e-07,1.59384e-07,5.99161e-10,-11.9888457143,,-16.1600176946,0.0254658805,-1.9699578796,0.0048768555
2168,sadliu_P1_H,4.19211e-06,4.10696e-08,2.43844e-05,1.98925e-07,1.20439e-07,8.3037e-10,-13.5797283583,,-18.2638396025,0.0173692628,-2.1448431013,0.0057682273
2169,roksao_P1_charged,5.99175e-06,3.19578e-08,3.12212e-05,1.12589e-07,2.20404e-07,7.20625e-10,-13.3760891566,,-17.7536619404,0.015648242,-2.2151417586,0.007835176
2170,rirdaz_P1,3.21595e-06,2.60021e-08,1.53654e-05,2.17667e-07,2.06424e-07,5.47667e-10,-11.5979329927,,-16.3790987731,0.0526698382,-1.6288760291,0.0006596421
2171,roqzop_P1_H,5.10334e-06,1.51744e-08,2.56201e-05,5.4332e-07,2.52597e-07,7.32582e-10,-12.6704904875,,-17.2653609809,0.0598288616,-1.9034647081,0.0061345565
2172,rollem_P1,5.31114e-06,3.161e-08,2.14344e-05,2.9546e-07,3.40322e-07,5.871e-10,-10.9193366089,,-14.9685164161,0.0549292511,-1.7138670872,0.0070549693
2173,rublad03_P1_H,2.8956e-06,1.53655e-08,9.03873e-06,4.64846e-08,4.13534e-07,4.0679e-10,-8.6904200469,,-12.5563899194,0.0330313597,-1.0919345511,0.0086281913
2174,ripruf_P1_charged,2.11509e-06,2.18211e-08,8.5029e-06,2.71188e-08,1.54958e-07,1.00092e-09,-10.8213717915,,-14.6551584913,0.0102351569,-1.7069476495,0.0073405515
2175,rufriv_P1,4.0077e-06,3.52452e-08,3.08855e-05,5.08499e-07,9.8555e-08,3.9055e-10,-14.7898396353,,-20.9591857969,0.1111770444,-2.2167225443,0.005714379
2176,ruxbap_P1,7.50391e-06,2.30031e-08,5.22243e-05,1.15848e-06,2.38461e-07,6.68908e-10,-14.2706311986,,-20.1300464011,0.0761528527,-2.1686779564,0.0048438081
2177,rutpay01_P1_H,2.82335e-06,3.31963e-08,1.18358e-05,2.7681e-07,2.99993e-07,7.17381e-10,-10.4594273992,,-16.0048453454,0.0902741728,-1.1880610318,0.0062770439
2178,rufzid_P1,3.2813e-06,2.54923e-08,1.45606e-05,3.67165e-07,3.01473e-07,2.54165e-10,-11.0373014395,,-16.4482368579,0.0988783702,-1.3324972696,0.0095524233
2179,rolzav_P1,3.34943e-06,1.70852e-08,8.85936e-06,5.87123e-08,5.82394e-07,6.50965e-10,-7.1863263822,,-10.2023756056,0.007837403,-1.0113565936,0.0050423505
2180,ruhced_P1,9.13595e-06,3.86303e-08,5.49083e-05,2.60495e-07,2.06862e-07,1.00672e-09,-13.7937522193,,-18.384078309,0.0117117821,-2.3587586504,0.0050756277
2181,safzil_P1,4.56577e-06,1.76328e-08,1.65735e-05,1.18943e-07,4.45455e-07,1.39265e-09,-9.9315081313,,-14.3932737275,0.024399503,-1.3915020985,0.0058277793
2182,rukdim_P1,2.90143e-06,1.38083e-08,7.3375e-06,3.97333e-08,6.08914e-07,9.20909e-10,-7.196118955,,-10.9213599466,0.041573562,-0.8988637911,0.0039675798
2183,ruyhax_P1_H,7.65826e-06,9.01819e-08,6.33042e-05,6.38693e-07,9.1419e-08,3.75758e-10,-18.3193335038,,-23.868868694,0.0372159169,-2.8963145969,0.0052733007
2184,rugpam_P1,5.84185e-06,9.23148e-09,2.70626e-05,1.2345e-07,2.87441e-07,1.01219e-09,-11.9439084407,,-16.3682405647,0.0378929955,-1.8338107893,0.0050842126
2185,rugkov_P1,3.01502e-06,1.57202e-08,1.10099e-05,1.07319e-07,2.66639e-07,7.87821e-10,-10.0277441591,,-13.6518963208,0.0362198433,-1.5783414412,0.0077035098
2186,rotnum01_P1_H,2.34429e-06,7.03795e-09,4.8336e-06,2.91131e-08,6.7408e-07,1.35246e-09,-5.562013305,,-8.2275334555,0.0317423957,-0.7166089533,0.0041532521
2187,rupvab_P1_charged_H,2.52323e-06,1.42135e-08,8.63485e-06,1.32645e-07,2.74275e-07,4.89323e-10,-9.9828502558,,-13.8188494337,0.0468462982,-1.4914192119,0.0044931491
2188,ronzay_P1_charged,2.15214e-06,5.46084e-09,5.96044e-06,7.85636e-08,3.72703e-07,1.0433e-09,-7.6015021078,,-11.1512589045,0.0737268081,-0.9615161524,0.0037180447
2189,ripsam_P1_charged,2.10748e-06,1.05706e-08,8.55693e-06,5.26296e-08,1.53655e-07,2.87012e-10,-10.8887528624,,-14.7504741771,0.0145663842,-1.7146404287,0.0063699206
2190,rorsid01_P1,5.32087e-07,9.20445e-09,1.18599e-06,5.28922e-08,3.97572e-08,3.77931e-10,-18.1868240084,,-20.3691436849,0.187782575,-3.1735364882,0.0100297783
2191,rubtak01_P1_H,4.24712e-06,9.76256e-09,2.0568e-05,2.08704e-07,1.96481e-07,5.62e-10,-12.4784713192,,-16.8562491971,0.0251369607,-1.9054836314,0.0069581625
2192,rogmeg_P1,4.21479e-06,2.77171e-08,1.29284e-05,1.2557e-07,6.22257e-07,1.15754e-09,-8.3616731028,,-12.2209578633,0.0179377427,-1.0684403393,0.0072122229
2193,saccad_P1,1.60651e-05,1.46311e-07,0.000149412,2.17554e-06,1.74327e-07,8.85258e-10,-16.8842720155,,-22.7085289614,0.0203115564,-2.7208818046,0.0049882368
2194,rovvoq05_P1,1.26983e-06,5.21101e-08,5.58642e-06,5.05276e-07,5.59357e-08,4.54159e-10,-22.085011103,,-25.6221696812,0.2189736975,-3.6586470794,0.0159909228
2195,rofrel01_P1_H,5.94903e-06,3.67882e-08,3.27769e-05,1.98504e-07,1.76394e-07,1.57072e-10,-12.9392333329,,-17.4352828472,0.006777789,-2.0979536302,0.0081036381
2196,rixpof_P1_H,1.59553e-05,1.43188e-07,0.00018634,5.86178e-06,2.15789e-07,5.52553e-10,-19.1636624069,,-27.2313978872,0.1432006864,-2.4263981296,0.0163906434
2197,roszor_P1_charged_H,3.34238e-06,1.86494e-08,2.42489e-05,1.80524e-07,7.44444e-08,3.72374e-10,-14.1165314467,,-19.2465991295,0.0205812373,-2.3030252441,0.0090203273
2198,rugxuo_P1_charged_H,2.94793e-06,2.10518e-08,2.10483e-05,3.70268e-07,1.06935e-07,4.49686e-10,-14.3429165696,,-21.1166358826,0.1157214409,-1.905288089,0.0049719502
2199,sahyik_P1,2.30685e-06,9.98277e-09,4.86803e-06,1.34641e-08,5.57153e-07,1.15674e-09,-5.8130007947,,-8.0831882657,0.0150273099,-0.8842815039,0.0025232392
2200,rofgol_P1,5.67262e-06,7.26561e-08,5.0861e-05,6.8969e-07,1.04296e-07,5.90573e-10,-16.8775758532,,-22.9345972654,0.0548340298,-2.474688185,0.0148449153
2201,rubdup_P1_H,3.32183e-06,7.75451e-09,6.82098e-06,8.1626e-08,1.16627e-06,2.35603e-09,-5.2379055781,,-8.489640377,0.0558003255,-0.5147059702,0.0040301396
2202,rollai_P1,4.23447e-06,3.14475e-08,2.36952e-05,1.84866e-07,1.5852e-07,5.85309e-10,-12.8271826604,,-17.4033749494,0.0267132186,-2.0690887154,0.005551914
2203,rukdos_P1,2.34881e-06,1.73778e-08,6.00216e-06,3.51318e-08,4.86319e-07,5.98712e-10,-7.2831977838,,-11.1021237414,0.0535174761,-0.9019981329,0.008052246
2204,rucgom_P1_H,1.88945e-06,1.92959e-08,1.3358e-05,3.62368e-07,6.06999e-08,1.96228e-10,-15.7613632732,,-21.3460567626,0.0818555521,-2.4639170601,0.0091923972
